sysex,Aftertouch Brilliance,F0 41 36 cc 24 30 01 1B dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Aftertouch Volume,F0 41 36 cc 24 30 01 1C dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Upper Tone Number,F0 41 36 cc 24 30 01 1D dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,63
sysex,Upper Chromatic Shift,F0 41 36 cc 24 30 01 1E dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Upper Key Assign,F0 41 36 cc 24 30 01 1F dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,06
sysex,Upper Unison Detune,F0 41 36 cc 24 30 01 20 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Upper Hold,F0 41 36 cc 24 30 01 21 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
sysex,Upper LFO Mod Depth,F0 41 36 cc 24 30 01 22 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Upper Portamento SW,F0 41 36 cc 24 30 01 23 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
sysex,Upper Bender SW,F0 41 36 cc 24 30 01 24 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
sysex,Lower Tone Number,F0 41 36 cc 24 30 01 26 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,63
sysex,Lower Chromatic Shift,F0 41 36 cc 24 30 27 1E dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Lower Key Assign,F0 41 36 cc 24 30 01 28 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,06
sysex,Lower Unison Detune,F0 41 36 cc 24 30 01 29 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Lower Hold,F0 41 36 cc 24 30 01 2A dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
sysex,Lower LFO Mod Depth,F0 41 36 cc 24 30 01 2B dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Lower Portamento SW,F0 41 36 cc 24 30 01 2C dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
sysex,Lower Bender SW,F0 41 36 cc 24 30 01 2D dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
sysex,Chase Level,F0 41 36 cc 24 30 01 2F dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Chase Mode,F0 41 36 cc 24 30 01 30 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,02
sysex,Chase Time,F0 41 36 cc 24 30 01 31 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Chase Play,F0 41 36 cc 24 30 01 32 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,01
